label,paraphrase,original
Блок заместителя генерального директора по имуществу,"По телефону (ОКПО, ИНН, ФЕДЕРАЛЬНЫЙ ИНДЕКС) или по факсу (No) докажите условия предоставления скважин (аренда, выкуп, полная компенсация по договору) Обществу эксплуатационных работ [ОБЖЕКТ] и [ОБЖИКТ] [OBJECT] [ОБРАЗИТЕЛЬНЫХ СЕРВИЧНЫХ СОСУДОВ] (далее - Общество) скважин (далее - ОБРАЗВЕДОМИТЕЛЬНЫХ) скважин (особняк)","[ORGANIZATION] [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от Об условиях предоставления скважин [OBJECT] и [OBJECT] [OBJECT] Уважаемый [PERSON]! [ORGANIZATION] (далее Общество) рассматривает возможность организации пробной эксплуатации нефтяных скважин [OBJECT]. С целью оценки целесообразности организации добычи продукции, прошу сообщить условия предоставления в пользование (аренда, выкуп, полная компенсация по договору) Обществу эксплуатационно-оценочных скважин [OBJECT] и [OBJECT]. И.о. заместителя генерального директора главного геолога [PERSON] [PERSON] [CONTACT]"
Блок заместителя генерального директора по имуществу,"В случае принятия проекта договора аренды части объекта (соглашения субарендации) он будет направлен в [Организатор] и отправит его Вам после подписания договора с [ATION], который будет составлен для оплаты стоимости данного участка по соглашению об условиях с арендатором (далее - ДРОД).

По поводу тарифа ""Регион"" в качестве основного показателя является величина ""ФИНАНЦИЯ_ДАНИЯ"" (Т1 - ""FINANCIALDATA""); однако при этом не был установлен нормативный тариф ""Договора поставки нефти"" [ОБИНАНЦИЯ_ДАНИЯ"", который соответствует требованию об уровне затрат на транспортировку нефти от [DOCUMENT_NUMBER] до [ДАЙМБЕР].

С учетом вышеизложенного, [ОРГАНИН] заинтересован в повышении показателя Т1 (DOCUMENT-NUMBER) в соответствии с протоколом заседания очного комитета Комитета по согласованию ключевых условий ДОДа (ДСР) и составляет (FINANCIAL_DATA) в размере 1 л. / 1 л. / 1 л. / 1 л. для [DASTE_TIME) / 1.

Стоимость ежемесячной арендной платы (без НДС) Стоимость ежемесячных арендных услуг (без НДС) Арендная плата (без НДС) Арендная плата (без НДС) Арендные платежи (с НДС) Арендная плата (без НДС) Арендная плата (без НДС) Арендная плата в месяц (без НДС) Арендные платы (без НДС) Арендная плата за месяц (без НДС) Арендная плата (без НДС) ФИНАНЦИАЛЬНАЯ ПЛОАДЬ","[ORGANIZATION] ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION].ru [ID] на [DOCUMENT_NUMBER] [PERSON] [DATE_TIME] [PERSON] [DATE_TIME] [DOCUMENT_NUMBER] О субаренде [OBJECT] и пересмотре тарифа Т1 Уважаемый [PERSON]! Проект договора субаренды части объекта [OBJECT] проходит согласование в [ORGANIZATION] и будет направлен в Ваш адрес после завершения процедуры согласования. Срок субаренды в проекте договора указан с [DATE_TIME]. Арендная плата по Объекту составит [FINANCIAL_DATA] руб./месяц без НДС (расчет прилагается). Вместе с этим отмечу, что сохранение величины тарифа Т1 без пересчета при включении данного участка в условия договора оказания услуг по добыче (далее – ДРОД) согласовано [ORGANIZATION] и [ORGANIZATION] на этапе заключения дополнительного соглашения к ДРОД, касающегося изменения участка транспортировки. При этом с [DATE_TIME] после расторжения договора субаренды Объект находится в эксплуатации у [ORGANIZATION], плата за субаренду не осуществлялась, что является нарушением условий ДРОД. Относительно величины тарифа Т1 сообщаю следующее: 1. Протоколом совещания [ORGANIZATION] О статусе заключения ДРОД по проекту освоения нефтяных оторочек [REGION] от [DATE_TIME] установлен Т1 в размере [FINANCIAL_DATA] руб./т на [DATE_TIME]. 2. Требуемая величина Т1 составляла [FINANCIAL_DATA] руб./т ([DOCUMENT_NUMBER]). Установленная Протоколом величина Т1 не покрывает прямые затраты [ORGANIZATION] по транспортировке и подготовке нефти, в том числе затраты на транспортировку нефти от [OBJECT] до [OBJECT], включаемые в расчет до внесения изменений дополнительным соглашением [DOCUMENT_NUMBER] к ДРОД. [ORGANIZATION] ежегодно несет существенные убытки по добыче нефти [REGION]. Учитывая недостаточность величины Т1, запрошенное [ORGANIZATION] снижение является недопустимым, поскольку приведет к увеличению убытков. Учитывая вышеизложенное, [ORGANIZATION] заинтересовано в актуализации показателя Т1, повысив его с целью достижения безубыточности до уровня Т1 [REGION], установленного [ORGANIZATION] Протоколом заочного заседания Комитета по согласованию ключевых условий ДРОД (РД [DOCUMENT_NUMBER] от [DATE_TIME]), который включает аналогичные затраты на транспортировку нефти от [OBJECT] до [OBJECT] и ее подготовку на этих объектах, не включает транспортировку по участку от [OBJECT] до [OBJECT] и составляет [FINANCIAL_DATA] руб./т на [DATE_TIME]. Приложение: расчет арендной платы на 1 л. Заместитель генерального директора по производству [PERSON] [PERSON] [CONTACT] Приложение к письму от [DATE_TIME] [DOCUMENT_NUMBER] Расчет арендной платы по договору субаренды для [ORGANIZATION] руб. No п/п Наименование Инвентарный номер Первоначальная стоимость Сумма ежемесячной арендной платы [ORGANIZATION] Итого затрат в месяц Рентабельность [FINANCIAL_DATA] Арендная плата в месяц (без НДС) Арендная плата в месяц (с НДС) Арендная плата за период январь [DATE_TIME] - [DATE_TIME] г. 1 [OBJECT] [DOCUMENT_NUMBER] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA]"
Блок заместителя генерального директора по имуществу,"С целью оценки целесообразности проведения пробной эксплуатации скважин ""ОХТИНИ"" и ""ОХТИНИ"" (далее Общество) просит сообщить условия аренды (аренда, выкуп, полная компенсация по договору) ООО ""ОХТИНИ"" (далее Общество) скважин ""ОХТИНА"" и ""ОКСАНЬ""), ОКПО [ID], ИНН (ID), ОПП ""ОХТИНИ""; (далее общество) для организации пробного бурения скважин ""ОХТИНИ"").","[ORGANIZATION] [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от Об условиях предоставления скважин [OBJECT] и [OBJECT] [OBJECT] Уважаемый [PERSON]! [ORGANIZATION] (далее Общество) рассматривает возможность организации пробной эксплуатации нефтяных скважин [OBJECT]. С целью оценки целесообразности организации добычи продукции, прошу сообщить условия предоставления в пользование (аренда, выкуп, полная компенсация по договору) Обществу эксплуатационно-оценочных скважин [OBJECT] и [OBJECT]. И.о. заместителя генерального директора главного геолога [PERSON] [PERSON] [CONTACT]"
Блок заместителя генерального директора по имуществу,"На основании проекта бюджета [Регион] (далее - поправка) просим сообщить информацию о земельных участках, земельных участках, частях земельных участков, расположенных на территории муниципального образования [РЕГАОН] (далее - поправка). Порядок (с изменениями) на официальном сайте администрации REGINO - ReGION) [РЕГАНИОН] "".

В Департамент городского хозяйства Администрации города ""REGION"" - [DOCUMENT] - Свидетельство на право собственности (ЭОС), которое является одним из реквизитов (в одном экземпляре) выдано ЭЛЕКТРОННОЙ подпиской о предоставлении информации No [PERSON] [ID] владельца земельного участка (в одном экземпляре) Реквизиты договора аренды (на 1 л) - 1 шт. 2 3 шт. 3 / 3 КВ.M ) Кадастровый номер земельного участка (кВ).","ДЕПАРТАМЕНТ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ [ORGANIZATION] [LOCATION] Телефон: [CONTACT]. E-mail: [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] Генеральному директору [ORGANIZATION] [PERSON] Уважаемый [PERSON]! В рамках подготовки проекта бюджета [REGION] на [YEAR] просим Вас сообщить информацию о планируемых к сдаче либо оформлении в собственность Российской Федерации в [YEAR] земельных участках, расположенных на межселенной территории [REGION], арендодателем которых является Администрация [REGION], Департамент градостроительной политики и земельных отношений. Запрашиваемые сведения предоставить в соответствии с приложением к настоящему письму. Дополнительно сообщаем, что постановлением Администрации [REGION] от [DATE_TIME] No [DOCUMENT_NUMBER] утвержден Порядок приема земель, земельных участков, частей земельных участков, расположенных в границах муниципального округа [REGION] [REGION] (далее - Порядок). Порядок (с изменениями) размещен в открытом доступе на официальном сайте Администрации [REGION]: [CONTACT]. Информацию необходимо направить в адрес Департамента градостроительной политики и земельных отношений Администрации [REGION], не позднее [DATE_TIME]. Приложение: в 1 экз. на 1 л. Заместитель Главы Администрации [REGION], начальник Департамента градостроительной политики и земельных отношений [PERSON] [CONTACT] (доб. [NUMBER]) ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ СВЕДЕНИЯ О СЕРТИФИКАТЕ ЭП Сертификат: [ID] Владелец: [PERSON] Действителен с [DATE_TIME] по [DATE_TIME] Приложение к письму Департамента городского хозяйства Администрации [REGION] [DATE_TIME] No [DOCUMENT_NUMBER] Рекомендуемая форма предоставления информации No н/н Кадастровый номер Земельного участка, KB.M Реквизиты договора аренды земельного участка Наименование контрагента, KB.M Объект аренды KB.M 1 2 3"
Блок заместителя генерального директора по имуществу,"Получатель: [Локантий] (Локантий) Телефон: [КОНТАКТ] Почтовый адрес: [LOCATION] e-mail: [DOSTUMENT_NUMBER] (направление на рассмотрение и согласование договора аренды) В ответ на ваше письмо мы отправляем расчет арендной платы по аренде дизельных электростанций (ДЭС), единичной мощностью 400 кВт.ч. в месяц, с договором аренды (ДЭ), который включает в себя:

Директор Дионисио Севера (ПЕРСОН, Север) - ""ПЕРСОН"" [ОргангАНi]","[ORGANIZATION] Юридический адрес: [LOCATION] Адрес для корреспонденции: [LOCATION] тел.: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID], КПП [ID] на [DOCUMENT_NUMBER] от [DATE_TIME] О пролонгации договора аренды Уважаемая [PERSON]! В ответ на Ваше письмо направляем расчет арендной платы по аренде дизельных электростанций (ДЭС), единичной мощностью 400 кВт, в период с [DATE_TIME] по [DATE_TIME] и демобилизации имущества на период с [DATE_TIME] по [DATE_TIME] гг. Расчет арендной платы: - Аренда одной ДЭС в месяц составляет [FINANCIAL_DATA] (без НДС). - Демобилизация имущества в период с [DATE_TIME] по [DATE_TIME] составляет [FINANCIAL_DATA] (без НДС). Также направляем для рассмотрения и согласования проект Дополнительного соглашения No 1 к договору аренды имущества No [DOCUMENT_NUMBER]. Приложение: 1. Приложение No 1. 2. Дополнительное соглашение No1. Директор Дивизиона Север [PERSON] [PERSON] [ORGANIZATION]"
Блок заместителя генерального директора по имуществу,"Информацию о субарендации частей объекта [OCUMME] и пересмотре тарифов ""ФИНАНЧИАЛО-ТИМ"" можно найти в проектах договоров с ОБРАЗЦЕНТА (подробнее см. в разделе) . В проекте договора субарендатора [ОБРАЗЦЯН] и ""ОБОМЕРА"": о субаренде части объекта, которая вносится в договор по добыче (далее ДРОД), в том числе: ""СОВА"" (в тексте договора).

Если ""OBJECT"" был расторгнут договор субаренды, то она не покрывает прямых затрат на производство нефти (до принятия дополнительных соглашений от ""DOCUMENT_NUMBER].

Понимая вышесказанное, ""Оргэн"" заинтересован в повышении показателя ""Т1"" до уровня ""FINANCIAL_DATA"", не содержащего транспортировку нефти от [OBJECT] к [ОБЕГЕН] и ее подготовку на этих объектах, но включающем транспортировку нефти по участку между ними и подготовку на этих объектах, а не сумулятора для [OBJECT] и подготовку в этих объектах и ее подготовку.

Капитальная стоимость Стоимость аренды по месяцу (без НДС) Арендная плата за месяц (без НДС) Арендные платы за месяц (без НДС) Арендные платежи по месяцу (без НДС) Арендные платы в месяц (без НДС) Арендная плата в месяц (с НДС) Арендная плата по месяцу (без НДС) Арендная плата за месяц (без НДС) Арендные платежи по месяцам (без НДС) Арендная плата по месяцу (без НДС)","[ORGANIZATION] ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION].ru [ID] на [DOCUMENT_NUMBER] [PERSON] [DATE_TIME] [PERSON] [DATE_TIME] [DOCUMENT_NUMBER] О субаренде [OBJECT] и пересмотре тарифа Т1 Уважаемый [PERSON]! Проект договора субаренды части объекта [OBJECT] проходит согласование в [ORGANIZATION] и будет направлен в Ваш адрес после завершения процедуры согласования. Срок субаренды в проекте договора указан с [DATE_TIME]. Арендная плата по Объекту составит [FINANCIAL_DATA] руб./месяц без НДС (расчет прилагается). Вместе с этим отмечу, что сохранение величины тарифа Т1 без пересчета при включении данного участка в условия договора оказания услуг по добыче (далее – ДРОД) согласовано [ORGANIZATION] и [ORGANIZATION] на этапе заключения дополнительного соглашения к ДРОД, касающегося изменения участка транспортировки. При этом с [DATE_TIME] после расторжения договора субаренды Объект находится в эксплуатации у [ORGANIZATION], плата за субаренду не осуществлялась, что является нарушением условий ДРОД. Относительно величины тарифа Т1 сообщаю следующее: 1. Протоколом совещания [ORGANIZATION] О статусе заключения ДРОД по проекту освоения нефтяных оторочек [REGION] от [DATE_TIME] установлен Т1 в размере [FINANCIAL_DATA] руб./т на [DATE_TIME]. 2. Требуемая величина Т1 составляла [FINANCIAL_DATA] руб./т ([DOCUMENT_NUMBER]). Установленная Протоколом величина Т1 не покрывает прямые затраты [ORGANIZATION] по транспортировке и подготовке нефти, в том числе затраты на транспортировку нефти от [OBJECT] до [OBJECT], включаемые в расчет до внесения изменений дополнительным соглашением [DOCUMENT_NUMBER] к ДРОД. [ORGANIZATION] ежегодно несет существенные убытки по добыче нефти [REGION]. Учитывая недостаточность величины Т1, запрошенное [ORGANIZATION] снижение является недопустимым, поскольку приведет к увеличению убытков. Учитывая вышеизложенное, [ORGANIZATION] заинтересовано в актуализации показателя Т1, повысив его с целью достижения безубыточности до уровня Т1 [REGION], установленного [ORGANIZATION] Протоколом заочного заседания Комитета по согласованию ключевых условий ДРОД (РД [DOCUMENT_NUMBER] от [DATE_TIME]), который включает аналогичные затраты на транспортировку нефти от [OBJECT] до [OBJECT] и ее подготовку на этих объектах, не включает транспортировку по участку от [OBJECT] до [OBJECT] и составляет [FINANCIAL_DATA] руб./т на [DATE_TIME]. Приложение: расчет арендной платы на 1 л. Заместитель генерального директора по производству [PERSON] [PERSON] [CONTACT] Приложение к письму от [DATE_TIME] [DOCUMENT_NUMBER] Расчет арендной платы по договору субаренды для [ORGANIZATION] руб. No п/п Наименование Инвентарный номер Первоначальная стоимость Сумма ежемесячной арендной платы [ORGANIZATION] Итого затрат в месяц Рентабельность [FINANCIAL_DATA] Арендная плата в месяц (без НДС) Арендная плата в месяц (с НДС) Арендная плата за период январь [DATE_TIME] - [DATE_TIME] г. 1 [OBJECT] [DOCUMENT_NUMBER] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA]"
Блок заместителя генерального директора по имуществу,"В ответ на ваше письмо о предоставлении дополнительных офисных помещений, расположенных в ""ОБЖЕСТ-ХИТИ"" на основании договора аренды No ""ОБЖИТСТ"" от [LCOCIT"", ООО ""Эргениум"" по адресу: ""ОБУМБЕРГ"" в г. ""Организация"" по аренде офисов общей площадью от [OBJECT_NATION], мы сообщаем следующее: * постоянную аренду офиса (договор аренды) по адресу: ) - 6900 руб.

Арендатор оплачивает за использование помещений и их мест общего пользования, а также услуги по содержанию помещений, по уборке и обслуживанию жилых помещений, стоимость услуг по уборке квартир и помещений, которые не измеряются в индивидуальных счетчиках, а также услуги по уборке зданий и внутриобъектовых режимах (в зависимости от размера площади) рассчитывается на основании данных индивидуальных счетчиков при помощи индивидуальных счетчиков, стоимость всех остальных коммунальных услуг, потребляемых арендатором отдельно, если доля Арендатора в общей площади помещения не измеряется с помощью индивидуального счетчика.","Общество с ограниченной ответственностью [ORGANIZATION], [LOCATION], ИНН/КПП [ID]/[ID] р/с [FINANCIAL_DATA] [ORGANIZATION] к/с [FINANCIAL_DATA] БИК [ID] Исх.No [DOCUMENT_NUMBER] от [DATE_TIME] Заместителю генерального директора по правовым и имущественным вопросам [ORGANIZATION] [PERSON] В ответ на ваше письмо об аренде дополнительных офисных помещений от [DATE_TIME] [ORGANIZATION] сообщает, что готово предоставить дополнительные офисные площади общей площадью [FINANCIAL_DATA] кв.м., расположенные в [OBJECT] по адресу: [LOCATION], на [FINANCIAL_DATA] этажах путем заключения дополнительного соглашения к действующему договору аренды No [DOCUMENT_NUMBER] от [DATE_TIME] г. на следующих коммерческих условиях: * постоянная арендная плата за аренду помещения - [FINANCIAL_DATA] руб./кв.м. в т.ч. НДС (20) включает в себя плату за использование помещения и местами общего пользования, эксплуатационные услуги, услуги по уборке помещений, стоимость услуг по содержанию парковочных мест, услуги по вывозу ТКО, стоимость услуг по обеспечению пропускного и внутриобъектового режима. * услуги по уборке комнат приема пищи - [FINANCIAL_DATA] усл./мес. НДС (20) * переменная арендная плата (коммунальные услуги) - ориентировочно [FINANCIAL_DATA] руб./кв.м. НДС (20) оплачивается Арендатором отдельно на основании данных индивидуальных счетчиков в соответствии с руководством по эксплуатации счетчика, плата за остальные коммунальные услуги (теплоснабжение, холодоснабжение, вывоз мусора), потребление которых не измеряется при помощи индивидуальных счетчиков в помещениях, рассчитывается исходя из доли Арендатора в общей площади [OBJECT]. [PERSON]"
Блок заместителя генерального директора по имуществу,"В частности, проект договора субаренды части объекта ""ОКСИНТ-НИМБЕРГ"" согласован с ЛИДЕРОМ РОКУЗОВ [ОРГАНИАТ""), согласно которому договор субаренды части объекта [ОКСИНТ-НИМБЕРГ"" включен в условия договора аренды земли ""OCMBER"", который дает право на участие в разделе ДРОД (далее ""ДОКУМЕНТ"") и согласование ценового соотношения с [ОКСИНТА"":

Заметим, что договор субаренды (ДАНИТА), заключенный до расторжения договора субаренды [ОБРАЗИТЕЛЬСТВО] в пользу ""Организация и АТИНАН""), не включает в себя прямые затраты на добычу и разработку нефти (DOCUMENT_NUMBER) на ""ОБРАЗИТЕЛЬНОЕ ПРЕДОПЛАЧИВАНИЕ""), которые внесены до внесения изменений дополнительным соглашением ""ОБО"".

Подводя итоги вышесказанного, [ORGANI] заинтересован в том, чтобы установить размер арендной платы для 1 л. нефти от [ОБЖЕКТ-КЛАСС] до ОМБЕР, не включая транспортировку на объекте ""ОБЖЕКТ"" и подготовку на этом участке - к [DEPERSON] рублей.

Проценты в месяц. Арендная плата за месяц (без НДС) Арендные платы в месяц (без НДС) Арендная плата за месяц (без НДС) Арендные платы за месяц (без НДС) Арендная плата в месяц (без НДС) Арендная плата за месяц (без НДС) Арендная плата за месяц (с НДС) Арендные платы за месяц (с НДС) ""OBJECT: FINANCIAL DATA: 1 [OBJECT):","[ORGANIZATION] ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА [LOCATION] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION].ru [ID] на [DOCUMENT_NUMBER] [PERSON] [DATE_TIME] [PERSON] [DATE_TIME] [DOCUMENT_NUMBER] О субаренде [OBJECT] и пересмотре тарифа Т1 Уважаемый [PERSON]! Проект договора субаренды части объекта [OBJECT] проходит согласование в [ORGANIZATION] и будет направлен в Ваш адрес после завершения процедуры согласования. Срок субаренды в проекте договора указан с [DATE_TIME]. Арендная плата по Объекту составит [FINANCIAL_DATA] руб./месяц без НДС (расчет прилагается). Вместе с этим отмечу, что сохранение величины тарифа Т1 без пересчета при включении данного участка в условия договора оказания услуг по добыче (далее – ДРОД) согласовано [ORGANIZATION] и [ORGANIZATION] на этапе заключения дополнительного соглашения к ДРОД, касающегося изменения участка транспортировки. При этом с [DATE_TIME] после расторжения договора субаренды Объект находится в эксплуатации у [ORGANIZATION], плата за субаренду не осуществлялась, что является нарушением условий ДРОД. Относительно величины тарифа Т1 сообщаю следующее: 1. Протоколом совещания [ORGANIZATION] О статусе заключения ДРОД по проекту освоения нефтяных оторочек [REGION] от [DATE_TIME] установлен Т1 в размере [FINANCIAL_DATA] руб./т на [DATE_TIME]. 2. Требуемая величина Т1 составляла [FINANCIAL_DATA] руб./т ([DOCUMENT_NUMBER]). Установленная Протоколом величина Т1 не покрывает прямые затраты [ORGANIZATION] по транспортировке и подготовке нефти, в том числе затраты на транспортировку нефти от [OBJECT] до [OBJECT], включаемые в расчет до внесения изменений дополнительным соглашением [DOCUMENT_NUMBER] к ДРОД. [ORGANIZATION] ежегодно несет существенные убытки по добыче нефти [REGION]. Учитывая недостаточность величины Т1, запрошенное [ORGANIZATION] снижение является недопустимым, поскольку приведет к увеличению убытков. Учитывая вышеизложенное, [ORGANIZATION] заинтересовано в актуализации показателя Т1, повысив его с целью достижения безубыточности до уровня Т1 [REGION], установленного [ORGANIZATION] Протоколом заочного заседания Комитета по согласованию ключевых условий ДРОД (РД [DOCUMENT_NUMBER] от [DATE_TIME]), который включает аналогичные затраты на транспортировку нефти от [OBJECT] до [OBJECT] и ее подготовку на этих объектах, не включает транспортировку по участку от [OBJECT] до [OBJECT] и составляет [FINANCIAL_DATA] руб./т на [DATE_TIME]. Приложение: расчет арендной платы на 1 л. Заместитель генерального директора по производству [PERSON] [PERSON] [CONTACT] Приложение к письму от [DATE_TIME] [DOCUMENT_NUMBER] Расчет арендной платы по договору субаренды для [ORGANIZATION] руб. No п/п Наименование Инвентарный номер Первоначальная стоимость Сумма ежемесячной арендной платы [ORGANIZATION] Итого затрат в месяц Рентабельность [FINANCIAL_DATA] Арендная плата в месяц (без НДС) Арендная плата в месяц (с НДС) Арендная плата за период январь [DATE_TIME] - [DATE_TIME] г. 1 [OBJECT] [DOCUMENT_NUMBER] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA] [FINANCIAL_DATA]"
Блок заместителя генерального директора по имуществу,"В рамках подготовки бюджета РФ на ""РЕГИОН"" просим вас сообщить сведения о земельных участках, которые были переданы (в редакции постановления Администрации [REGION] в собственность Российской Федерации) в соответствии с приложением No ""DATE_ITUMBER"", размещенном на официальном сайте администрации города-музея (в дальнейшем - ""Регион"") от [REGANION].

С информацией, необходимой для подачи информации в Департамент городского хозяйства и городского хозяйства Администрации [REGION] (сообщение о сертификате ЭП), следует направить письмо департамента городского хозяйства и градостроительства [PERSON] (доверенность No NUMBER). Приложение: 1 экз. / 1 л. Формат документа: 1 экз. / 1 л. No [ID] владелец: [ID] собственника земельного участка, KB.M Реквизиты договора аренды земельного участка, KB.M","ДЕПАРТАМЕНТ ГРАДОСТРОИТЕЛЬНОЙ ПОЛИТИКИ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ [ORGANIZATION] [LOCATION] Телефон: [CONTACT]. E-mail: [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] Генеральному директору [ORGANIZATION] [PERSON] Уважаемый [PERSON]! В рамках подготовки проекта бюджета [REGION] на [YEAR] просим Вас сообщить информацию о планируемых к сдаче либо оформлении в собственность Российской Федерации в [YEAR] земельных участках, расположенных на межселенной территории [REGION], арендодателем которых является Администрация [REGION], Департамент градостроительной политики и земельных отношений. Запрашиваемые сведения предоставить в соответствии с приложением к настоящему письму. Дополнительно сообщаем, что постановлением Администрации [REGION] от [DATE_TIME] No [DOCUMENT_NUMBER] утвержден Порядок приема земель, земельных участков, частей земельных участков, расположенных в границах муниципального округа [REGION] [REGION] (далее - Порядок). Порядок (с изменениями) размещен в открытом доступе на официальном сайте Администрации [REGION]: [CONTACT]. Информацию необходимо направить в адрес Департамента градостроительной политики и земельных отношений Администрации [REGION], не позднее [DATE_TIME]. Приложение: в 1 экз. на 1 л. Заместитель Главы Администрации [REGION], начальник Департамента градостроительной политики и земельных отношений [PERSON] [CONTACT] (доб. [NUMBER]) ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ СВЕДЕНИЯ О СЕРТИФИКАТЕ ЭП Сертификат: [ID] Владелец: [PERSON] Действителен с [DATE_TIME] по [DATE_TIME] Приложение к письму Департамента городского хозяйства Администрации [REGION] [DATE_TIME] No [DOCUMENT_NUMBER] Рекомендуемая форма предоставления информации No н/н Кадастровый номер Земельного участка, KB.M Реквизиты договора аренды земельного участка Наименование контрагента, KB.M Объект аренды KB.M 1 2 3"
Блок заместителя генерального директора по имуществу,"Приняв от вас письмо о предоставлении дополнительных офисных помещений (ОКУП) ""FINANTION"", ИНН/КПП ""PERSON], на адресе: [OКУП"" (No CUMMBER) в г. ОргИнна, [ОКУП"") - по адресу: [OБУМBER] - ""ФИНАНКИОН"", а также за аренду помещений - ""ФИНАНЦИАЛЬНО"" (PRJE) по адресу: ""OBIENTA"".

В стоимость аренды помещений и мест общего пользования включаются расходы на использование помещений и услуг по уборке помещений, услуги по содержанию парковочных мест, услуги по вывозу мусора, стоимость услуг по содержанию мест общего пользования, услуги по уборке помещений, услуги по вывозу мусора, которые не измеряются при помощи индивидуальных счетчиков для жилых помещений, услуги по поддержанию производственных помещений, а также оплата дополнительных услуг, которые не измеряются при помощи индивидуального счетчика, затраты на содержание оборудования, которые не измеряются при помощи индивидуальных счетчиков в помещениях, и прочие услуги.","Общество с ограниченной ответственностью [ORGANIZATION], [LOCATION], ИНН/КПП [ID]/[ID] р/с [FINANCIAL_DATA] [ORGANIZATION] к/с [FINANCIAL_DATA] БИК [ID] Исх.No [DOCUMENT_NUMBER] от [DATE_TIME] Заместителю генерального директора по правовым и имущественным вопросам [ORGANIZATION] [PERSON] В ответ на ваше письмо об аренде дополнительных офисных помещений от [DATE_TIME] [ORGANIZATION] сообщает, что готово предоставить дополнительные офисные площади общей площадью [FINANCIAL_DATA] кв.м., расположенные в [OBJECT] по адресу: [LOCATION], на [FINANCIAL_DATA] этажах путем заключения дополнительного соглашения к действующему договору аренды No [DOCUMENT_NUMBER] от [DATE_TIME] г. на следующих коммерческих условиях: * постоянная арендная плата за аренду помещения - [FINANCIAL_DATA] руб./кв.м. в т.ч. НДС (20) включает в себя плату за использование помещения и местами общего пользования, эксплуатационные услуги, услуги по уборке помещений, стоимость услуг по содержанию парковочных мест, услуги по вывозу ТКО, стоимость услуг по обеспечению пропускного и внутриобъектового режима. * услуги по уборке комнат приема пищи - [FINANCIAL_DATA] усл./мес. НДС (20) * переменная арендная плата (коммунальные услуги) - ориентировочно [FINANCIAL_DATA] руб./кв.м. НДС (20) оплачивается Арендатором отдельно на основании данных индивидуальных счетчиков в соответствии с руководством по эксплуатации счетчика, плата за остальные коммунальные услуги (теплоснабжение, холодоснабжение, вывоз мусора), потребление которых не измеряется при помощи индивидуальных счетчиков в помещениях, рассчитывается исходя из доли Арендатора в общей площади [OBJECT]. [PERSON]"
